TRIAL_DATE,PURCHASED_PLAN,PURCHASE_DATE,UPGRADE_PRODUCT_x,MARKETING_PROD_LVL,SALES_PROD_LVL,SERVICE_PROD_LVL,PAID_HUB,COUNTRY,LANGUAGE,SOURCE,TRIAL_HUB,ALL_ITEMS,PURCHASE_HUB,TG_PAGEVIEW,TG_INTERACTION,UPGRADE_PRODUCT_y,SEO_PAGEVIEW,SOCIAL_PAGEVIEW,LANDING_PAGEVIEW,BLOG_PAGEVIEW,WEBSITE_PAGEVIEW,CTA_PAGEVIEW,ADS_PAGEVIEW,ABTEST_PAGEVIEW,WORKFLOWS_PAGEVIEW,ANALYTICS_TOOLS_PAGEVIEW,CAMPAIGNS_PAGEVIEW,REPORT_BUILDER_PAGEVIEW,DASHBORD_PAGEVIEW,DMT_PAGEVIEW,LEARN_PAGEVIEW,DISCOVERY_COUNT,SEGMENT
2019-08-09,1,2019-08-23 15:43:15,marketing-pro,free,ent,free,TRUE,United States,English,pricing-pages-products-plans-trial-button-merch-card-marketing-pro,Marketing,"[
  ""Sales Hub Enterprise"",
  ""Marketing Hub Professional"",
  ""Additional Contacts"",
  ""Tech Service: First-Time Template Setup"",
  ""Marketing Hub Professional Onboarding""
 ]",Marketing,0,0,marketing-pro,0,1,1,1,0,1,1,0,1,0,1,1,1,1,1,10,Other
2019-08-15,,,marketing-pro,free,none,none,FALSE,India,English,learning-center-content-trial-button-content,Marketing,,,0,0,marketing-pro,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,Other
2019-08-04,,,marketing-pro,free,pro,none,TRUE,Israel,English,pricing-pages-products-plans-trial-button-merch-card-marketing-pro,Marketing,,,0,0,marketing-pro,1,1,0,0,0,0,1,0,0,0,1,1,1,0,0,6,Other
2019-08-19,,,marketing-pro,free,none,none,FALSE,India,English,pricing-pages-products-plans-trial-button-merch-card-marketing-pro,Marketing,,,1,1,marketing-pro,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,Other
2019-08-20,,,marketing-pro,free,none,none,FALSE,Japan,Japanese,forms-zero-state-trial-button-secondary-cta,Marketing,,,0,0,marketing-pro,0,0,0,0,0,1,1,0,1,0,0,0,1,0,1,4,Other
2019-08-11,,,marketing-pro,basic,pro,free,TRUE,Germany,German,pricing-pages-products-plans-trial-button-merch-card-marketing-pro,Marketing,,,1,1,marketing-pro,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,12,Other
2019-08-23,,,marketing-pro,free,none,none,FALSE,Canada,English,pricing-pages-products-plans-trial-button-merch-card-marketing-pro,Marketing,,,1,1,marketing-pro,1,1,0,0,0,1,1,0,1,0,1,0,1,1,0,8,Other
2019-07-31,,,marketing-pro,free,none,none,FALSE,United States,English,pricing-pages-products-plans-trial-button-merch-card-marketing-pro,Marketing,,,0,0,marketing-pro,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,2,Other
2019-08-21,,,marketing-pro,free,pro,none,TRUE,United States,English,pricing-pages-products-plans-trial-button-merch-card-marketing-pro,Marketing,,,1,0,marketing-pro,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,2,Other
2019-08-14,1,2019-08-26 16:26:34,marketing-pro,free,none,none,FALSE,Brazil,Portuguese,pricing-pages-products-plans-trial-button-merch-card-marketing-pro,Marketing,"[
  ""Additional Contacts"",
  ""Marketing Hub Starter"",
  ""Sales Hub Starter"",
  ""Service Hub Starter""
 ]",Marketing,1,0,marketing-pro,0,1,0,1,0,1,1,0,1,1,1,1,1,1,1,10,Other
2019-08-20,,,marketing-pro,free,free,free,FALSE,Peru,English,paywall-ui-workflows-paywall-trial-button-marketing-workflows-paywall,Marketing,,,0,0,marketing-pro,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,3,Other
2019-08-07,,,marketing-pro,free,free,free,FALSE,United States,English,paywall-ui-workflows-paywall-trial-button-marketing-workflows-paywall,Marketing,,,0,0,marketing-pro,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,2,Other
2019-08-21,,,marketing-pro,free,free,free,FALSE,United States,English,pricing-pages-products-plans-trial-button-merch-card-marketing-pro,Marketing,,,1,0,marketing-pro,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Other
2019-08-21,,,marketing-pro,free,none,none,FALSE,Bahrain,English,learning-center-content-trial-button-social,Marketing,,,0,0,marketing-pro,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,Other
2019-08-20,,,marketing-pro,free,pro,free,TRUE,Colombia,Spanish,pricing-pages-products-plans-trial-button-merch-card-marketing-pro,Marketing,,,1,0,marketing-pro,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,2,Other
2019-08-13,,,marketing-pro,free,none,none,FALSE,Germany,German,forms-zero-state-trial-button-secondary-cta,Marketing,,,1,0,marketing-pro,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Other
2019-08-21,,,marketing-pro,free,none,none,FALSE,India,English,pricing-pages-products-plans-trial-button-merch-card-marketing-pro,Marketing,,,1,0,marketing-pro,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,Other
2019-08-09,,,marketing-pro,free,none,none,FALSE,Madagascar,French,pricing-pages-products-plans-trial-button-merch-card-marketing-pro,Marketing,,,0,0,marketing-pro,0,1,0,0,0,1,1,0,1,0,1,0,1,0,1,6,Other
2019-08-23,,,marketing-pro,free,none,none,FALSE,Vietnam,English,learning-center-content-trial-button-content,Marketing,,,0,0,marketing-pro,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,Other
2019-08-15,,,marketing-pro,free,none,none,FALSE,Vietnam,French,learning-center-content-trial-button-content,Marketing,,,0,0,marketing-pro,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,Other
2019-08-20,,,marketing-pro,free,none,none,FALSE,Saudi Arabia,English,learning-center-content-trial-button-content,Marketing,,,0,0,marketing-pro,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,Other
2019-08-05,,,marketing-pro,free,starter,free,TRUE,Israel,English,pricing-pages-products-plans-trial-button-merch-card-marketing-pro,Marketing,,,0,0,marketing-pro,1,1,1,1,0,1,1,0,1,0,0,1,1,0,0,9,Other
2019-08-18,,,marketing-pro,free,none,none,FALSE,United States,English,learning-center-content-trial-button-seo,Marketing,,,0,0,marketing-pro,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,Other
2019-08-22,,,marketing-pro,free,none,none,FALSE,United States,English,forms-zero-state-trial-button-secondary-cta,Marketing,,,1,1,marketing-pro,0,0,0,1,0,1,0,0,1,0,1,0,1,0,0,5,Other
2019-08-14,,,marketing-pro,free,none,none,FALSE,India,English,forms-zero-state-trial-button-secondary-cta,Marketing,,,0,0,marketing-pro,1,0,0,0,0,1,1,0,1,1,1,1,1,0,1,8,Other
2019-08-02,,,marketing-pro,free,none,none,FALSE,Kenya,English,pricing-pages-products-plans-trial-button-merch-card-marketing-pro,Marketing,,,0,0,marketing-pro,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,Other
2019-08-23,,,marketing-pro,free,starter,none,TRUE,Chile,Spanish,paywall-ui-workflows-paywall-trial-button-marketing-workflows-paywall,Marketing,,,0,0,marketing-pro,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,Other
2019-08-22,,,marketing-pro,free,free,free,FALSE,Costa Rica,Spanish,forms-zero-state-trial-button-secondary-cta,Marketing,,,1,1,marketing-pro,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,2,Other
2019-08-14,,,marketing-pro,starter,free,free,TRUE,Canada,English,pricing-pages-products-plans-trial-button-merch-card-marketing-pro,Marketing,,,0,0,marketing-pro,0,1,1,0,0,1,1,0,1,0,1,1,1,1,0,9,Other
2019-08-13,,,marketing-pro,free,none,none,FALSE,United States,English,forms-zero-state-trial-button-secondary-cta,Marketing,,,0,0,marketing-pro,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,Other
2019-08-14,,,marketing-pro,free,free,none,FALSE,India,English,pricing-pages-products-plans-trial-button-merch-card-marketing-pro,Marketing,,,0,0,marketing-pro,1,1,0,0,0,0,1,1,1,0,1,0,1,1,1,8,Other
2019-08-23,,,marketing-pro,free,free,free,FALSE,United States,English,pricing-pages-products-plans-trial-button-merch-card-marketing-pro,Marketing,,,1,0,marketing-pro,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,Other
2019-08-18,,,marketing-pro,free,free,free,FALSE,Egypt,English,learning-center-content-trial-button-content,Marketing,,,0,0,marketing-pro,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,Other
2019-08-13,,,marketing-pro,free,free,none,FALSE,United States,English,pricing-pages-products-plans-trial-button-merch-card-marketing-pro,Marketing,,,0,0,marketing-pro,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,2,Other
2019-08-16,,,marketing-pro,free,none,none,FALSE,Mexico,Spanish,forms-zero-state-trial-button-secondary-cta,Marketing,,,1,1,marketing-pro,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,Other
2019-08-20,,,marketing-pro,free,none,none,FALSE,United States,English,forms-zero-state-trial-button-secondary-cta,Marketing,,,0,0,marketing-pro,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,2,Other
2019-08-21,,,marketing-pro,free,none,none,FALSE,Poland,English,forms-zero-state-trial-button-secondary-cta,Marketing,,,0,0,marketing-pro,0,0,0,0,0,0,1,0,1,0,0,1,1,1,0,5,Other
2019-08-04,,,marketing-pro,free,none,none,FALSE,United States,English,pricing-pages-products-plans-trial-button-merch-card-marketing-pro,Marketing,,,0,0,marketing-pro,1,0,0,0,0,0,1,0,1,0,0,0,1,1,0,5,Other
2019-08-07,,,marketing-pro,free,none,none,FALSE,United States,English,pricing-pages-products-plans-trial-button-merch-card-marketing-pro,Marketing,,,0,0,marketing-pro,0,1,0,0,0,1,0,1,1,0,0,0,1,0,1,5,Other
2019-08-19,,,marketing-pro,starter,free,free,TRUE,Australia,English,pricing-pages-products-plans-trial-button-merch-card-marketing-pro,Marketing,,,1,1,marketing-pro,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,2,Other
2019-08-16,,,marketing-pro,,,,,Ecuador,Spanish,forms-zero-state-trial-button-secondary-cta,Marketing,,,0,0,marketing-pro,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,Other
2019-07-31,,,marketing-pro,free,free,free,FALSE,South Africa,English,pricing-pages-products-plans-trial-button-merch-card-marketing-pro,Marketing,,,1,0,marketing-pro,0,1,0,0,0,1,1,0,1,1,1,0,1,1,1,8,Other
2019-08-21,,,marketing-pro,free,free,free,FALSE,India,English,learning-center-content-trial-button-seo,Marketing,,,0,0,marketing-pro,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,Other
2019-08-06,,,marketing-pro,free,none,none,FALSE,India,English,pricing-pages-products-plans-trial-button-merch-card-marketing-pro,Marketing,,,0,0,marketing-pro,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,Other
2019-08-13,,,marketing-pro,free,free,free,FALSE,Germany,English,pricing-pages-products-plans-trial-button-merch-card-marketing-pro,Marketing,,,0,0,marketing-pro,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,Other
2019-08-09,,,marketing-pro,starter,none,none,TRUE,Canada,English,pricing-pages-products-plans-trial-button-merch-card-marketing-pro,Marketing,,,0,0,marketing-pro,1,1,0,1,0,1,1,0,0,0,1,0,1,1,1,8,Other
2019-08-17,,,marketing-pro,free,none,none,FALSE,Palestine,English,learning-center-content-trial-button-content,Marketing,,,0,0,marketing-pro,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,Other
2019-08-21,,,marketing-pro,free,starter,none,TRUE,United States,English,paywall-ui-workflows-paywall-trial-button-marketing-workflows-paywall,Marketing,,,0,0,marketing-pro,1,1,0,0,0,0,1,0,1,0,1,0,1,0,0,6,Other
2019-08-14,,,marketing-pro,free,none,none,FALSE,India,English,learning-center-content-trial-button-learning-center-trial-content,Marketing,,,1,1,marketing-pro,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,Other
2019-08-12,,,marketing-pro,free,none,none,FALSE,Nigeria,English,pricing-pages-products-plans-trial-button-merch-card-marketing-pro,Marketing,,,0,0,marketing-pro,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,Other
2019-08-02,,,marketing-pro,free,free,free,FALSE,Canada,English,paywall-ui-workflows-paywall-trial-button-marketing-workflows-paywall,Marketing,,,1,0,marketing-pro,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,3,Other
2019-07-31,,,marketing-pro,free,free,free,FALSE,Vietnam,English,pricing-pages-products-plans-trial-button-merch-card-marketing-pro,Marketing,,,0,0,marketing-pro,0,0,0,0,0,0,0,0,1,0,0,1,1,1,0,4,Other
2019-08-22,,,marketing-pro,free,none,none,FALSE,Indonesia,English,forms-zero-state-trial-button-secondary-cta,Marketing,,,0,0,marketing-pro,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,Other
2019-08-15,,,marketing-pro,free,none,none,FALSE,Greece,English,learning-center-content-trial-button-social,Marketing,,,1,1,marketing-pro,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,Other
2019-08-21,,,marketing-pro,free,none,none,FALSE,India,English,pricing-pages-products-plans-trial-button-merch-card-marketing-pro,Marketing,,,1,1,marketing-pro,0,0,0,0,0,0,1,0,1,0,1,1,0,0,1,4,Other
2019-08-21,,,marketing-pro,free,none,none,FALSE,India,English,pricing-pages-products-plans-trial-button-merch-card-marketing-pro,Marketing,,,1,1,marketing-pro,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,2,Other
2019-08-19,,,marketing-pro,starter,free,free,TRUE,United Kingdom,English,pricing-pages-products-plans-trial-button-merch-card-marketing-pro,Marketing,,,1,0,marketing-pro,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,Other
2019-08-08,,,marketing-pro,free,starter,free,TRUE,Netherlands,English,paywall-ui-workflows-paywall-trial-button-marketing-workflows-paywall,Marketing,,,0,0,marketing-pro,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,3,Other
2019-08-19,,,marketing-pro,free,none,none,FALSE,Pakistan,English,learning-center-content-trial-button-seo,Marketing,,,0,0,marketing-pro,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Other
2019-08-11,,,marketing-pro,starter,free,none,TRUE,United States,English,pricing-pages-products-plans-trial-button-merch-card-marketing-pro,Marketing,,,0,0,marketing-pro,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,2,Other
2019-08-14,,,marketing-pro,free,free,free,FALSE,Philippines,English,pricing-pages-products-plans-trial-button-merch-card-marketing-pro,Marketing,,,1,1,marketing-pro,0,1,0,0,0,1,1,0,1,1,1,1,1,1,1,9,Other
2019-08-12,1,2019-08-16 10:23:20,marketing-pro,free,none,none,FALSE,United Kingdom,English,forms-zero-state-trial-button-secondary-cta,Marketing,"[
  ""Marketing Hub Professional"",
  ""Sales Hub Professional"",
  ""Service Hub Professional"",
  ""Additional Contacts"",
  ""Tech Service: First-Time Template Setup"",
  ""Professional Suite Onboarding""
 ]",Marketing,0,0,marketing-pro,1,0,0,0,0,0,1,0,1,0,0,0,1,0,1,4,Other
2019-08-15,,,marketing-pro,free,free,free,FALSE,United States,English,learning-center-content-trial-button-content,Marketing,,,0,0,marketing-pro,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,Other
2019-08-05,,,marketing-pro,free,free,none,FALSE,Czech Republic,English,pricing-pages-products-plans-trial-button-merch-card-marketing-pro,Marketing,,,0,0,marketing-pro,0,0,0,0,0,1,1,0,1,0,0,1,1,0,1,5,Other
2019-08-08,,,marketing-pro,free,free,free,FALSE,Mexico,Spanish,paywall-ui-workflows-paywall-trial-button-marketing-workflows-paywall,Marketing,,,1,1,marketing-pro,0,1,1,1,0,0,1,1,1,0,0,0,1,1,1,8,Other
2019-08-21,,,marketing-pro,free,free,free,FALSE,Australia,English,pricing-pages-products-plans-trial-button-merch-card-marketing-pro,Marketing,,,1,1,marketing-pro,1,1,1,0,0,1,1,0,1,1,0,0,1,1,1,9,Other
2019-08-08,,,marketing-pro,free,free,free,FALSE,Vietnam,English,pricing-pages-products-plans-trial-button-merch-card-marketing-pro,Marketing,,,0,0,marketing-pro,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,3,Other
2019-08-07,,,marketing-pro,free,free,free,FALSE,Peru,Spanish,pricing-pages-products-plans-trial-button-merch-card-marketing-pro,Marketing,,,0,0,marketing-pro,1,1,1,1,0,1,1,1,1,0,1,1,1,1,0,12,Other
2019-07-31,,,marketing-pro,free,none,none,FALSE,Ireland,English,pricing-pages-products-plans-trial-button-merch-card-marketing-pro,Marketing,,,0,0,marketing-pro,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,2,Other
2019-08-17,,,marketing-pro,free,none,none,FALSE,Brazil,Portuguese,pricing-pages-products-plans-trial-button-merch-card-marketing-pro,Marketing,,,1,1,marketing-pro,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,Other
2019-08-04,1,2019-08-14 1:58:53,marketing-pro,free,none,none,FALSE,Japan,Japanese,pricing-pages-products-plans-trial-button-merch-card-marketing-pro,Marketing,"[
  ""Marketing Hub Starter""
 ]",Marketing,0,0,marketing-pro,1,1,0,0,0,1,0,0,1,0,0,0,1,1,1,6,Other
2019-08-05,1,2019-08-28 0:15:41,marketing-pro,starter,starter,free,TRUE,United States,English,paywall-ui-workflows-paywall-trial-button-marketing-workflows-paywall,Marketing,"[
  ""Marketing Hub Professional"",
  ""Sales Hub Professional"",
  ""Additional Contacts"",
  ""Tech Service: First-Time Template Setup"",
  ""Marketing Hub Professional Onboarding"",
  ""Quick Start Consultation""
 ]",Marketing,0,0,marketing-pro,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,4,Other
2019-07-31,,,marketing-pro,free,free,free,FALSE,Italy,English,pricing-pages-products-plans-trial-button-merch-card-marketing-pro,Marketing,,,0,0,marketing-pro,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,2,Other
2019-08-20,,,marketing-pro,free,none,none,FALSE,Saudi Arabia,English,learning-center-content-trial-button-content,Marketing,,,0,0,marketing-pro,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,Other
2019-08-05,,,marketing-pro,free,none,none,FALSE,United States,English,pricing-pages-products-plans-trial-button-merch-card-marketing-pro,Marketing,,,0,0,marketing-pro,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,2,Other
2019-08-07,,,marketing-pro,free,none,none,FALSE,Canada,English,pricing-pages-products-plans-trial-button-merch-card-marketing-pro,Marketing,,,0,0,marketing-pro,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,2,Other
2019-08-11,,,marketing-pro,free,none,none,FALSE,United States,English,forms-zero-state-trial-button-secondary-cta,Marketing,,,0,0,marketing-pro,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,3,Other
2019-08-08,,,marketing-pro,free,free,free,FALSE,Serbia,English,pricing-pages-products-plans-trial-button-calculator-marketing-pro,Marketing,,,0,0,marketing-pro,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,3,Other
2019-08-12,1,2019-08-23 22:42:13,marketing-pro,free,none,none,FALSE,Canada,English,pricing-pages-products-plans-trial-button-merch-card-marketing-pro,Marketing,"[
  ""Marketing Hub Professional"",
  ""Sales Hub Professional"",
  ""Service Hub Professional"",
  ""Tech Service: First-Time Template Setup"",
  ""HubSpot for Startups Setup""
 ]",Marketing,1,1,marketing-pro,1,1,0,1,0,1,1,0,1,1,0,1,1,1,1,10,Other
2019-08-22,,,marketing-pro,free,free,free,FALSE,Iran,English,pricing-pages-products-plans-trial-button-merch-card-marketing-pro,Marketing,,,1,0,marketing-pro,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,Other
2019-08-15,,,marketing-pro,free,free,free,FALSE,Indonesia,English,learning-center-content-trial-button-social,Marketing,,,0,0,marketing-pro,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,Other
2019-08-16,,,marketing-pro,free,none,none,FALSE,Nigeria,English,learning-center-content-trial-button-content,Marketing,,,1,0,marketing-pro,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,Other
2019-08-19,,,marketing-pro,free,free,none,FALSE,United States,English,pricing-pages-products-plans-trial-button-merch-card-marketing-pro,Marketing,,,1,1,marketing-pro,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,2,Other
2019-08-15,,,marketing-pro,starter,pro,free,TRUE,United States,English,pricing-pages-products-plans-trial-button-merch-card-marketing-pro,Marketing,,,1,1,marketing-pro,0,1,0,1,0,0,0,0,1,0,1,1,1,1,1,7,Other
2019-08-18,,,marketing-pro,free,free,free,FALSE,United States,English,learning-center-content-trial-button-social,Marketing,,,0,0,marketing-pro,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,Other
2019-08-12,,,marketing-pro,free,none,none,FALSE,Costa Rica,Spanish,forms-zero-state-trial-button-secondary-cta,Marketing,,,0,0,marketing-pro,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,Other
2019-08-16,,,marketing-pro,free,free,free,FALSE,United States,English,paywall-ui-workflows-paywall-trial-button-marketing-workflows-paywall,Marketing,,,0,0,marketing-pro,0,1,0,1,0,1,1,0,1,0,1,0,1,1,0,8,Other
2019-08-17,,,marketing-pro,free,free,free,FALSE,India,English,forms-zero-state-trial-button-secondary-cta,Marketing,,,0,0,marketing-pro,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Other
2019-08-20,,,marketing-pro,free,none,none,FALSE,Philippines,English,forms-zero-state-trial-button-secondary-cta,Marketing,,,0,0,marketing-pro,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Other
2019-08-21,,,marketing-pro,free,free,none,FALSE,Netherlands,English,paywall-ui-workflows-paywall-trial-button-marketing-workflows-paywall,Marketing,,,1,1,marketing-pro,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,2,Other
2019-08-18,,,marketing-pro,free,free,free,FALSE,Egypt,English,learning-center-content-trial-button-content,Marketing,,,0,0,marketing-pro,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,2,Other
2019-08-21,,,marketing-pro,free,none,none,FALSE,United Kingdom,English,learning-center-content-trial-button-seo,Marketing,,,0,0,marketing-pro,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,Other
2019-08-19,,,marketing-pro,starter,starter,free,TRUE,United Kingdom,English,pricing-pages-products-plans-trial-button-merch-card-marketing-pro,Marketing,,,1,1,marketing-pro,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1,3,Other
2019-07-31,,,marketing-pro,free,free,free,FALSE,United States,English,paywall-ui-workflows-paywall-trial-button-marketing-workflows-paywall,Marketing,,,0,0,marketing-pro,0,1,0,0,0,0,1,0,1,0,0,1,1,0,1,5,Other
2019-08-15,,,marketing-pro,free,none,none,FALSE,Ukraine,English,pricing-pages-products-plans-trial-button-merch-card-marketing-pro,Marketing,,,1,0,marketing-pro,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,3,Other
2019-08-08,,,marketing-pro,free,free,free,FALSE,United States,English,pricing-pages-products-plans-trial-button-merch-card-marketing-pro,Marketing,,,0,0,marketing-pro,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,4,Other
2019-08-09,,,marketing-pro,free,none,none,FALSE,United States,English,pricing-pages-products-plans-trial-button-merch-card-marketing-pro,Marketing,,,0,0,marketing-pro,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,2,Other
2019-07-31,,,marketing-pro,free,none,none,FALSE,Canada,English,pricing-pages-products-plans-trial-button-merch-card-marketing-pro,Marketing,,,0,0,marketing-pro,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,Other
2019-08-17,,,marketing-pro,free,free,free,FALSE,Brazil,Portuguese,pricing-pages-products-plans-trial-button-merch-card-marketing-pro,Marketing,,,1,0,marketing-pro,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,2,Other
2019-08-19,,,marketing-pro,free,none,none,FALSE,India,English,pricing-pages-products-plans-trial-button-merch-card-marketing-pro,Marketing,,,1,1,marketing-pro,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,2,Other
2019-08-13,,,marketing-pro,,,,,Malaysia,English,forms-zero-state-trial-button-secondary-cta,Marketing,,,0,0,marketing-pro,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,3,Other
2019-08-11,,,marketing-pro,free,none,none,FALSE,Oman,English,pricing-pages-products-plans-trial-button-merch-card-marketing-pro,Marketing,,,0,0,marketing-pro,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,Other
2019-08-12,,,marketing-pro,free,free,free,FALSE,United Kingdom,English,paywall-ui-workflows-paywall-trial-button-marketing-workflows-paywall,Marketing,,,0,0,marketing-pro,0,1,1,1,0,0,0,0,1,0,1,0,1,1,1,7,Other
2019-08-03,,,marketing-pro,free,none,none,FALSE,Brazil,Portuguese,pricing-pages-products-plans-trial-button-merch-card-marketing-pro,Marketing,,,0,0,marketing-pro,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,2,Other
2019-08-02,,,marketing-pro,free,free,free,FALSE,United States,English,pricing-pages-products-plans-trial-button-merch-card-marketing-pro,Marketing,,,0,0,marketing-pro,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,2,Other
2019-08-19,,,marketing-pro,free,free,free,FALSE,Vietnam,English,paywall-ui-workflows-paywall-trial-button-marketing-workflows-paywall,Marketing,,,0,0,marketing-pro,0,0,0,0,0,1,1,0,1,0,0,0,1,1,0,5,Other
2019-08-06,,,marketing-pro,starter,free,free,TRUE,India,English,pricing-pages-products-plans-trial-button-calculator-marketing-pro,Marketing,,,0,0,marketing-pro,1,0,0,0,0,0,0,0,1,0,1,1,1,1,1,6,Other
2019-08-22,,,marketing-pro,free,none,none,FALSE,Canada,English,forms-zero-state-trial-button-secondary-cta,Marketing,,,1,1,marketing-pro,0,1,1,0,0,1,0,0,0,0,0,0,0,1,1,4,Other
2019-08-21,,,marketing-pro,free,free,free,FALSE,United States,English,pricing-pages-products-plans-trial-button-merch-card-marketing-pro,Marketing,,,1,1,marketing-pro,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,2,Other
2019-08-21,,,marketing-pro,basic,none,none,TRUE,United States,English,paywall-ui-workflows-paywall-trial-button-marketing-workflows-paywall,Marketing,,,1,1,marketing-pro,0,0,1,1,0,1,1,0,1,0,1,0,1,0,0,7,Other
2019-08-06,1,2019-08-06 22:30:21,marketing-pro,free,none,none,FALSE,Panama,Spanish,pricing-pages-products-plans-trial-button-merch-card-marketing-pro,Marketing,"[
  ""Marketing Hub Starter""
 ]",Marketing,0,0,marketing-pro,0,1,0,0,0,0,1,0,1,0,0,0,1,1,0,5,Other
2019-08-20,,,marketing-pro,free,none,none,FALSE,Nepal,English,learning-center-content-trial-button-content,Marketing,,,0,0,marketing-pro,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,Other
2019-08-22,,,marketing-pro,free,none,none,FALSE,India,English,learning-center-content-trial-button-social,Marketing,,,1,1,marketing-pro,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,2,Other
2019-08-18,,,marketing-pro,free,none,none,FALSE,Mexico,Spanish,forms-zero-state-trial-button-secondary-cta,Marketing,,,0,0,marketing-pro,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,2,Other
2019-08-21,,,marketing-pro,free,free,free,FALSE,Kenya,English,learning-center-content-trial-button-content,Marketing,,,0,0,marketing-pro,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,Other
